entry_id,yoruba_word,tone_marked_form,ipa_transcription,pos_tag,pos_subcategory,grammatical_features,english_gloss,morphological_structure,morpheme_count,root_morpheme,derivational_affixes,inflectional_affixes,tone_pattern,syllable_count,syllable_structure,vowel_harmony_class,nasality,example_sentence_yoruba,example_sentence_tone_marked,example_sentence_english,syntactic_role,valency,aspect_marker,tense_marker,negation_form,dialect_variant,register,frequency_class,semantic_field,animacy,noun_class,verb_class,adposition_type,complementizer_type,focus_marker,serial_verb_position,idiomatic_usage,source_corpus,data_collector,annotation_confidence,notes
YOR_003907,ọta,ọta,/ɔta/,noun,common,[],gloss_pending,root,2,ọta,none,none,H-M,2,V-CV,ATR+,non-nasal,Mo feran ọta,Mo fẹ́ràn ọta,I like ọta,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003908,Ọta,Ọta,/ɔta/,noun,common,[],gloss_pending,root,2,Ọta,none,none,H-M,2,V-CV,ATR+,non-nasal,Mo feran Ọta,Mo fẹ́ràn Ọta,I like Ọta,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003909,ọtabẹ,ọtabẹ,/ɔtabɛ/,noun,common,[],gloss_pending,derived,3,ọtabẹ,none,none,H-M-H,3,V-CV,ATR+,non-nasal,Mo feran ọtabẹ,Mo fẹ́ràn ọtabẹ,I like ọtabẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003910,ọtẹ,ọtẹ,/ɔtɛ/,noun,common,[],gloss_pending,root,2,ọtẹ,none,none,H-H,2,V-CV,ATR+,non-nasal,Mo feran ọtẹ,Mo fẹ́ràn ọtẹ,I like ọtẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003911,ọtẹlẹmuyẹ,ọtẹlẹmuyẹ,/ɔtɛlɛmujɛ/,noun,common,[],gloss_pending,derived,6,ọtẹlẹmuyẹ,none,none,H-H-H-L-M-H,6,V-CV,ATR+,non-nasal,Mo feran ọtẹlẹmuyẹ,Mo fẹ́ràn ọtẹlẹmuyẹ,I like ọtẹlẹmuyẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003912,ọtẹtẹ,ọtẹtẹ,/ɔtɛtɛ/,noun,common,[],gloss_pending,derived,3,ọtẹtẹ,none,none,H-H-H,3,V-CV,ATR+,non-nasal,Mo feran ọtẹtẹ,Mo fẹ́ràn ọtẹtẹ,I like ọtẹtẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003913,ọti,ọti,/ɔti/,noun,common,[],gloss_pending,root,2,ọti,none,none,H-M,2,V-CV,ATR+,non-nasal,Mo feran ọti,Mo fẹ́ràn ọti,I like ọti,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003914,ọtin,ọtin,/ɔtin/,noun,common,[],gloss_pending,root,2,ọtin,none,none,H-M,2,V-CV,ATR+,non-nasal,Mo feran ọtin,Mo fẹ́ràn ọtin,I like ọtin,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003915,Ọtin,Ọtin,/ɔtin/,noun,common,[],gloss_pending,root,2,Ọtin,none,none,H-M,2,V-CV,ATR+,non-nasal,Mo feran Ọtin,Mo fẹ́ràn Ọtin,I like Ọtin,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003916,ọtịta,ọtịta,/ɔtịta/,noun,common,[],gloss_pending,root,2,ọtịta,none,none,H-M,2,V-CV,ATR+,non-nasal,Mo feran ọtịta,Mo fẹ́ràn ọtịta,I like ọtịta,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003917,ọtun,ọtun,/ɔtun/,noun,common,[],gloss_pending,root,2,ọtun,none,none,H-M,2,V-CV,ATR+,non-nasal,Mo feran ọtun,Mo fẹ́ràn ọtun,I like ọtun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003918,ọtunla,ọtunla,/ɔtunla/,noun,common,[],gloss_pending,derived,3,ọtunla,none,none,H-M-M,3,V-CV,ATR+,non-nasal,Mo feran ọtunla,Mo fẹ́ràn ọtunla,I like ọtunla,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003919,ọtụpa,ọtụpa,/ɔtụk͡pa/,noun,common,[],gloss_pending,root,2,ọtụpa,none,none,H-M,2,V-CV,ATR+,non-nasal,Mo feran ọtụpa,Mo fẹ́ràn ọtụpa,I like ọtụpa,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003920,Ọwa,Ọwa,/ɔwa/,noun,common,[],gloss_pending,root,2,Ọwa,none,none,H-M,2,V-CV,ATR+,non-nasal,Mo feran Ọwa,Mo fẹ́ràn Ọwa,I like Ọwa,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003921,ọwa,ọwa,/ɔwa/,noun,common,[],gloss_pending,root,2,ọwa,none,none,H-M,2,V-CV,ATR+,non-nasal,Mo feran ọwa,Mo fẹ́ràn ọwa,I like ọwa,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003922,ọwaara,ọwaara,/ɔwaara/,noun,common,[],gloss_pending,derived,4,ọwaara,none,none,H-M-M-M,4,V-CV,ATR+,non-nasal,Mo feran ọwaara,Mo fẹ́ràn ọwaara,I like ọwaara,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003923,Ọwara,Ọwara,/ɔwara/,noun,common,[],gloss_pending,derived,3,Ọwara,none,none,H-M-M,3,V-CV,ATR+,non-nasal,Mo feran Ọwara,Mo fẹ́ràn Ọwara,I like Ọwara,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003924,ọwawa,ọwawa,/ɔwawa/,noun,common,[],gloss_pending,derived,3,ọwawa,none,none,H-M-M,3,V-CV,ATR+,non-nasal,Mo feran ọwawa,Mo fẹ́ràn ọwawa,I like ọwawa,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003925,ọwẹ,ọwẹ,/ɔwɛ/,noun,common,[],gloss_pending,root,2,ọwẹ,none,none,H-H,2,V-CV,ATR+,non-nasal,Mo feran ọwẹ,Mo fẹ́ràn ọwẹ,I like ọwẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003926,ọwẹrẹ,ọwẹrẹ,/ɔwɛrɛ/,noun,common,[],gloss_pending,derived,3,ọwẹrẹ,none,none,H-H-H,3,V-CV,ATR+,non-nasal,Mo feran ọwẹrẹ,Mo fẹ́ràn ọwẹrẹ,I like ọwẹrẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003927,Ọwọ,Ọwọ,/ɔwɔ/,noun,common,[],gloss_pending,root,2,Ọwọ,none,none,H-H,2,V-CV,ATR+,non-nasal,Mo feran Ọwọ,Mo fẹ́ràn Ọwọ,I like Ọwọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003928,ọwọ,ọwọ,/ɔwɔ/,noun,common,[],gloss_pending,root,2,ọwọ,none,none,H-H,2,V-CV,ATR+,non-nasal,Mo feran ọwọ,Mo fẹ́ràn ọwọ,I like ọwọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003929,ọwọ alaafia,ọwọ alaafia,/ɔwɔ alaafia/,phrase,common,[],gloss_pending,derived,7,ọwọ alaafia,none,none,H-H-M-M-M-M-M,7,V-CV,ATR+,non-nasal,Mo feran ọwọ alaafia,Mo fẹ́ràn ọwọ alaafia,I like ọwọ alaafia,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003930,ọwọ osi,ọwọ osi,/ɔwɔ osi/,phrase,common,[],gloss_pending,derived,4,ọwọ osi,none,none,H-H-M-M,4,V-CV,ATR+,non-nasal,Mo feran ọwọ osi,Mo fẹ́ràn ọwọ osi,I like ọwọ osi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003931,ọwọ ọtun,ọwọ ọtun,/ɔwɔ ɔtun/,phrase,common,[],gloss_pending,derived,4,ọwọ ọtun,none,none,H-H-H-M,4,V-CV,ATR+,non-nasal,Mo feran ọwọ ọtun,Mo fẹ́ràn ọwọ ọtun,I like ọwọ ọtun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003932,ọwọn,ọwọn,/ɔwɔn/,noun,common,[],gloss_pending,root,2,ọwọn,none,none,H-H,2,V-CV,ATR+,non-nasal,Mo feran ọwọn,Mo fẹ́ràn ọwọn,I like ọwọn,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003933,Ọwọnrin,Ọwọnrin,/ɔwɔnrin/,noun,common,[],gloss_pending,derived,3,Ọwọnrin,none,none,H-H-M,3,V-CV,ATR+,non-nasal,Mo feran Ọwọnrin,Mo fẹ́ràn Ọwọnrin,I like Ọwọnrin,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003934,ọwọnwe,ọwọnwe,/ɔwɔnwe/,noun,common,[],gloss_pending,derived,3,ọwọnwe,none,none,H-H-M,3,V-CV,ATR+,non-nasal,Mo feran ọwọnwe,Mo fẹ́ràn ọwọnwe,I like ọwọnwe,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003935,ọwọnyẹn,ọwọnyẹn,/ɔwɔnjɛn/,noun,common,[],gloss_pending,derived,3,ọwọnyẹn,none,none,H-H-H,3,V-CV,ATR+,non-nasal,Mo feran ọwọnyẹn,Mo fẹ́ràn ọwọnyẹn,I like ọwọnyẹn,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003936,Ọwọrin,Ọwọrin,/ɔwɔrin/,noun,common,[],gloss_pending,derived,3,Ọwọrin,none,none,H-H-M,3,V-CV,ATR+,non-nasal,Mo feran Ọwọrin,Mo fẹ́ràn Ọwọrin,I like Ọwọrin,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003937,ọwun,ọwun,/ɔwun/,noun,common,[],gloss_pending,root,2,ọwun,none,none,H-M,2,V-CV,ATR+,non-nasal,Mo feran ọwun,Mo fẹ́ràn ọwun,I like ọwun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003938,ọwụrọ,ọwụrọ,/ɔwụrɔ/,noun,common,[],gloss_pending,root,2,ọwụrọ,none,none,H-H,2,V-CV,ATR+,non-nasal,Mo feran ọwụrọ,Mo fẹ́ràn ọwụrọ,I like ọwụrọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003939,ọya,ọya,/ɔja/,noun,common,[],gloss_pending,root,2,ọya,none,none,H-M,2,V-CV,ATR+,non-nasal,Mo feran ọya,Mo fẹ́ràn ọya,I like ọya,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003940,Ọya,Ọya,/ɔja/,noun,common,[],gloss_pending,root,2,Ọya,none,none,H-M,2,V-CV,ATR+,non-nasal,Mo feran Ọya,Mo fẹ́ràn Ọya,I like Ọya,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003941,Ọyagbọla,Ọyagbọla,/ɔjaɡbɔla/,noun,common,[],gloss_pending,derived,4,Ọyagbọla,none,none,H-M-H-M,4,V-CV,ATR+,non-nasal,Mo feran Ọyagbọla,Mo fẹ́ràn Ọyagbọla,I like Ọyagbọla,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003942,Ọyan,Ọyan,/ɔjan/,noun,common,[],gloss_pending,root,2,Ọyan,none,none,H-M,2,V-CV,ATR+,non-nasal,Mo feran Ọyan,Mo fẹ́ràn Ọyan,I like Ọyan,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003943,ọyan,ọyan,/ɔjan/,noun,common,[],gloss_pending,root,2,ọyan,none,none,H-M,2,V-CV,ATR+,non-nasal,Mo feran ọyan,Mo fẹ́ràn ọyan,I like ọyan,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003944,ọyaya,ọyaya,/ɔjaja/,noun,common,[],gloss_pending,derived,3,ọyaya,none,none,H-M-M,3,V-CV,ATR+,non-nasal,Mo feran ọyaya,Mo fẹ́ràn ọyaya,I like ọyaya,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003945,ọyẹ,ọyẹ,/ɔjɛ/,noun,common,[],gloss_pending,root,2,ọyẹ,none,none,H-H,2,V-CV,ATR+,non-nasal,Mo feran ọyẹ,Mo fẹ́ràn ọyẹ,I like ọyẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003946,Ọyẹku,Ọyẹku,/ɔjɛku/,noun,common,[],gloss_pending,derived,3,Ọyẹku,none,none,H-H-M,3,V-CV,ATR+,non-nasal,Mo feran Ọyẹku,Mo fẹ́ràn Ọyẹku,I like Ọyẹku,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003947,ọyẹyẹ,ọyẹyẹ,/ɔjɛjɛ/,noun,common,[],gloss_pending,derived,3,ọyẹyẹ,none,none,H-H-H,3,V-CV,ATR+,non-nasal,Mo feran ọyẹyẹ,Mo fẹ́ràn ọyẹyẹ,I like ọyẹyẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003948,ọyịn,ọyịn,/ɔjịn/,noun,common,[],gloss_pending,root,1,ọyịn,none,none,H,1,V-CV,ATR+,non-nasal,Mo feran ọyịn,Mo fẹ́ràn ọyịn,I like ọyịn,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003949,ọyịnyịn,ọyịnyịn,/ɔjịnjịn/,noun,common,[],gloss_pending,root,1,ọyịnyịn,none,none,H,1,V-CV,ATR+,non-nasal,Mo feran ọyịnyịn,Mo fẹ́ràn ọyịnyịn,I like ọyịnyịn,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003950,Ọyọ,Ọyọ,/ɔjɔ/,noun,common,[],gloss_pending,root,2,Ọyọ,none,none,H-H,2,V-CV,ATR+,non-nasal,Mo feran Ọyọ,Mo fẹ́ràn Ọyọ,I like Ọyọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003951,Ọyọmesi,Ọyọmesi,/ɔjɔmesi/,noun,common,[],gloss_pending,derived,5,Ọyọmesi,none,none,H-H-L-M-M,5,V-CV,ATR+,non-nasal,Mo feran Ọyọmesi,Mo fẹ́ràn Ọyọmesi,I like Ọyọmesi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003952,Ọyọtunji,Ọyọtunji,/ɔjɔtunɟi/,noun,common,[],gloss_pending,derived,4,Ọyọtunji,none,none,H-H-M-M,4,V-CV,ATR+,non-nasal,Mo feran Ọyọtunji,Mo fẹ́ràn Ọyọtunji,I like Ọyọtunji,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003953,ọyun,ọyun,/ɔjun/,noun,common,[],gloss_pending,root,2,ọyun,none,none,H-M,2,V-CV,ATR+,non-nasal,Mo feran ọyun,Mo fẹ́ràn ọyun,I like ọyun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003954,Ɔ̀,Ɔ̀,/ɔ̀/,noun,common,[],gloss_pending,root,1,Ɔ̀,none,none,L,1,V-CV,ATR+,non-nasal,Mo feran Ɔ̀,Mo fẹ́ràn Ɔ̀,I like Ɔ̀,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003955,ɔ̀,ɔ̀,/ɔ̀/,noun,common,[],gloss_pending,root,1,ɔ̀,none,none,L,1,V-CV,ATR+,non-nasal,Mo feran ɔ̀,Mo fẹ́ràn ɔ̀,I like ɔ̀,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003956,ọ̀,ọ̀,/ɔ̀/,noun,common,[],gloss_pending,root,2,ọ̀,none,none,H-L,2,V-CV,ATR+,non-nasal,Mo feran ọ̀,Mo fẹ́ràn ọ̀,I like ọ̀,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003957,Ọ̀,Ọ̀,/ɔ̀/,noun,common,[],gloss_pending,root,2,Ọ̀,none,none,H-L,2,V-CV,ATR+,non-nasal,Mo feran Ọ̀,Mo fẹ́ràn Ọ̀,I like Ọ̀,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003958,ɔ́,ɔ́,/ɔ́/,noun,common,[],gloss_pending,root,1,ɔ́,none,none,H,1,V-CV,ATR+,non-nasal,Mo feran ɔ́,Mo fẹ́ràn ɔ́,I like ɔ́,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003959,Ɔ́,Ɔ́,/ɔ́/,noun,common,[],gloss_pending,root,1,Ɔ́,none,none,H,1,V-CV,ATR+,non-nasal,Mo feran Ɔ́,Mo fẹ́ràn Ɔ́,I like Ɔ́,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003960,ọ́,ọ́,/ɔ́/,noun,common,[],gloss_pending,root,2,ọ́,none,none,H-H,2,V-CV,ATR+,non-nasal,Mo feran ọ́,Mo fẹ́ràn ọ́,I like ọ́,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003961,Ọ́,Ọ́,/ɔ́/,noun,common,[],gloss_pending,root,2,Ọ́,none,none,H-H,2,V-CV,ATR+,non-nasal,Mo feran Ọ́,Mo fẹ́ràn Ọ́,I like Ọ́,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003962,ɔ̂,ɔ̂,/ɔ̂/,noun,common,[],gloss_pending,root,1,ɔ̂,none,none,M,1,V-CV,ATR+,non-nasal,Mo feran ɔ̂,Mo fẹ́ràn ɔ̂,I like ɔ̂,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003963,Ɔ̂,Ɔ̂,/ɔ̂/,noun,common,[],gloss_pending,root,1,Ɔ̂,none,none,M,1,V-CV,ATR+,non-nasal,Mo feran Ɔ̂,Mo fẹ́ràn Ɔ̂,I like Ɔ̂,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003964,Ộ,Ộ,/ộ/,noun,common,[],gloss_pending,root,1,Ộ,none,none,M,1,V-CV,ATR+,non-nasal,Mo feran Ộ,Mo fẹ́ràn Ộ,I like Ộ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003965,ộ,ộ,/ộ/,noun,common,[],gloss_pending,root,1,ộ,none,none,M,1,V-CV,ATR+,non-nasal,Mo feran ộ,Mo fẹ́ràn ộ,I like ộ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003966,Ɔ̄,Ɔ̄,/ɔ̄/,noun,common,[],gloss_pending,root,1,Ɔ̄,none,none,M,1,V-CV,ATR+,non-nasal,Mo feran Ɔ̄,Mo fẹ́ràn Ɔ̄,I like Ɔ̄,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003967,ɔ̄,ɔ̄,/ɔ̄/,noun,common,[],gloss_pending,root,1,ɔ̄,none,none,M,1,V-CV,ATR+,non-nasal,Mo feran ɔ̄,Mo fẹ́ràn ɔ̄,I like ɔ̄,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003968,ọ̄,ọ̄,/ɔ̄/,noun,common,[],gloss_pending,root,1,ọ̄,none,none,H,1,V-CV,ATR+,non-nasal,Mo feran ọ̄,Mo fẹ́ràn ọ̄,I like ọ̄,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003969,Ọ̄,Ọ̄,/ɔ̄/,noun,common,[],gloss_pending,root,1,Ọ̄,none,none,H,1,V-CV,ATR+,non-nasal,Mo feran Ọ̄,Mo fẹ́ràn Ọ̄,I like Ọ̄,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003970,ɔ̌,ɔ̌,/ɔ̌/,noun,common,[],gloss_pending,root,1,ɔ̌,none,none,M,1,V-CV,ATR+,non-nasal,Mo feran ɔ̌,Mo fẹ́ràn ɔ̌,I like ɔ̌,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
